date,cash_value,stock_value,total_value,deposit_withdrawal,simple_returns,cum_return,equity_index
2019-10-28,-3783.15,-12352.294897402664,-16135.444897402664,0.0,0.0,-0.5882257893190159,
2019-10-29,-3783.15,-12351.585518093585,-16134.735518093585,0.0,0.0,-0.5882257893190159,
2019-10-30,-3783.15,-12221.358503257468,-16004.508503257468,0.0,0.0,-0.5882257893190159,
2019-10-31,-3783.15,-12220.205488232032,-16003.355488232031,0.0,0.0,-0.5882257893190159,
2019-11-01,-3783.15,-12580.86282499016,-16364.012824990159,0.0,0.0,-0.5882257893190159,
2019-11-02,-3783.15,-12580.86282499016,-16364.012824990159,0.0,0.0,-0.5882257893190159,
2019-11-03,-3783.15,-12580.86282499016,-16364.012824990159,0.0,0.0,-0.5882257893190159,
2019-11-04,-3783.15,-13762.998482469788,-17546.148482469787,0.0,0.0,-0.5882257893190159,
2019-11-05,-3783.15,-13774.139713319833,-17557.289713319835,0.0,0.0,-0.5882257893190159,
2019-11-06,-3783.15,-13777.931133737315,-17561.081133737316,0.0,0.0,-0.5882257893190159,
2019-11-07,-3783.15,-13784.848752172617,-17567.998752172618,0.0,0.0,-0.5882257893190159,
2019-11-08,-3783.15,-13789.517093680244,-17572.667093680244,0.0,0.0,-0.5882257893190159,
2019-11-09,-3783.15,-13789.517093680244,-17572.667093680244,0.0,0.0,-0.5882257893190159,
2019-11-10,-3783.15,-13789.517093680244,-17572.667093680244,0.0,0.0,-0.5882257893190159,
2019-11-11,-3783.15,-13787.66231190826,-17570.81231190826,0.0,0.0,-0.5882257893190159,
2019-11-12,-3783.15,-12623.927055267453,-16407.077055267455,0.0,0.0,-0.5882257893190159,
2019-11-13,-3783.15,-12642.788829804054,-16425.938829804054,0.0,0.0,-0.5882257893190159,
2019-11-14,-3780.84,-12641.191059249177,-16422.031059249177,0.0,0.0,-0.5882257893190159,
2019-11-15,-3780.84,-12640.791636437878,-16421.63163643788,0.0,0.0,-0.5882257893190159,
2019-11-16,-3780.84,-12640.791636437878,-16421.63163643788,0.0,0.0,-0.5882257893190159,
2019-11-17,-3780.84,-12640.791636437878,-16421.63163643788,0.0,0.0,-0.5882257893190159,
2019-11-18,-3780.84,-12297.751103335066,-16078.591103335066,0.0,0.0,-0.5882257893190159,
2019-11-19,-3780.84,-12385.161173315793,-16166.001173315793,0.0,0.0,-0.5882257893190159,
2019-11-20,-3780.84,-12403.113037219206,-16183.953037219206,0.0,0.0,-0.5882257893190159,
2019-11-21,-3780.84,-12391.486473492254,-16172.326473492254,0.0,0.0,-0.5882257893190159,
2019-11-22,-3780.84,-12391.669269957458,-16172.509269957458,0.0,0.0,-0.5882257893190159,
2019-11-23,-3780.84,-12391.669269957458,-16172.509269957458,0.0,0.0,-0.5882257893190159,
2019-11-24,-3780.84,-12391.669269957458,-16172.509269957458,0.0,0.0,-0.5882257893190159,
2019-11-25,-3780.84,-12387.69508263385,-16168.53508263385,0.0,0.0,-0.5882257893190159,
2019-11-26,-3780.84,-12129.151491357743,-15909.991491357743,0.0,0.0,-0.5882257893190159,
2019-11-27,-3780.84,-12250.729408426032,-16031.569408426032,0.0,0.0,-0.5882257893190159,
2019-11-28,-3780.84,-12250.729408426032,-16031.569408426032,0.0,0.0,-0.5882257893190159,
2019-11-29,-3780.84,-12408.799841514243,-16189.639841514243,0.0,0.0,-0.5882257893190159,
2019-11-30,-3780.84,-12408.799841514243,-16189.639841514243,0.0,0.0,-0.5882257893190159,
2019-12-01,-3780.84,-12408.799841514243,-16189.639841514243,0.0,0.0,-0.5882257893190159,
2019-12-02,-3780.84,-12411.440958249768,-16192.280958249768,0.0,0.0,-0.5882257893190159,
2019-12-03,-3780.84,-12405.716733465873,-16186.556733465874,0.0,0.0,-0.5882257893190159,
2019-12-04,-3780.84,-12265.90319312324,-16046.74319312324,0.0,0.0,-0.5882257893190159,
2019-12-05,-3780.84,-12265.841515466956,-16046.681515466957,0.0,0.0,-0.5882257893190159,
2019-12-06,-3780.84,-12252.962343538082,-16033.802343538082,0.0,0.0,-0.5882257893190159,
2019-12-07,-3780.84,-12252.962343538082,-16033.802343538082,0.0,0.0,-0.5882257893190159,
2019-12-08,-3780.84,-12252.962343538082,-16033.802343538082,0.0,0.0,-0.5882257893190159,
2019-12-09,-3780.84,-12254.03462150309,-16034.87462150309,0.0,0.0,-0.5882257893190159,
2019-12-10,-3780.4900000000002,-12660.229297850157,-16440.71929785016,0.0,0.0,-0.5882257893190159,
2019-12-11,-3780.4900000000002,-12664.735022109808,-16445.225022109807,0.0,0.0,-0.5882257893190159,
2019-12-12,-3780.4900000000002,-12671.5555352325,-16452.0455352325,0.0,0.0,-0.5882257893190159,
2019-12-13,-3793.4,-12546.463414617627,-16339.863414617626,0.0,0.0,-0.5882257893190159,
2019-12-14,-3793.4,-12546.463414617627,-16339.863414617626,0.0,0.0,-0.5882257893190159,
2019-12-15,-3793.4,-12546.463414617627,-16339.863414617626,0.0,0.0,-0.5882257893190159,
2019-12-16,-3793.4,-12304.364529253222,-16097.764529253222,0.0,0.0,-0.5882257893190159,
2019-12-17,-3793.4,-12549.511065450593,-16342.911065450593,0.0,0.0,-0.5882257893190159,
2019-12-18,-3793.4,-12546.669690621155,-16340.069690621154,0.0,0.0,-0.5882257893190159,
2019-12-19,-3793.4,-12065.486515351005,-15858.886515351005,0.0,0.0,-0.5882257893190159,
2019-12-20,-3793.4,-12314.449822509816,-16107.849822509816,0.0,0.0,-0.5882257893190159,
2019-12-21,-3793.4,-12314.449822509816,-16107.849822509816,0.0,0.0,-0.5882257893190159,
2019-12-22,-3793.4,-12314.449822509816,-16107.849822509816,0.0,0.0,-0.5882257893190159,
2019-12-23,-3793.4,-12317.991844272718,-16111.391844272717,0.0,0.0,-0.5882257893190159,
2019-12-24,-3793.4,-12319.052652082075,-16112.452652082075,0.0,0.0,-0.5882257893190159,
2019-12-25,-3793.4,-12319.052652082075,-16112.452652082075,0.0,0.0,-0.5882257893190159,
2019-12-26,-3793.4,-12319.305855456658,-16112.705855456657,0.0,0.0,-0.5882257893190159,
2019-12-27,-3793.4,-12316.81098459441,-16110.210984594409,0.0,0.0,-0.5882257893190159,
2019-12-28,-3793.4,-12316.81098459441,-16110.210984594409,0.0,0.0,-0.5882257893190159,
2019-12-29,-3793.4,-12316.81098459441,-16110.210984594409,0.0,0.0,-0.5882257893190159,
2019-12-30,-3793.4,-13183.50891381747,-16976.90891381747,0.0,0.0,-0.5882257893190159,
2019-12-31,-3793.4,-13053.080547510912,-16846.480547510913,0.0,0.0,-0.5882257893190159,
2020-01-01,-3793.4,-13053.080547510912,-16846.480547510913,0.0,0.0,-0.5882257893190159,
2020-01-02,-3793.4,-12496.772537963116,-16290.172537963115,0.0,0.0,-0.5882257893190159,
2020-01-03,-3793.4,-12490.517896056263,-16283.917896056262,0.0,0.0,-0.5882257893190159,
2020-01-04,-3793.4,-12490.517896056263,-16283.917896056262,0.0,0.0,-0.5882257893190159,
2020-01-05,-3793.4,-12490.517896056263,-16283.917896056262,0.0,0.0,-0.5882257893190159,
2020-01-06,-3793.4,-12285.47627979299,-16078.87627979299,0.0,0.0,-0.5882257893190159,
2020-01-07,-3793.4,-13053.965107600146,-16847.365107600148,0.0,0.0,-0.5882257893190159,
2020-01-08,-3793.4,-13054.724694409859,-16848.12469440986,0.0,0.0,-0.5882257893190159,
2020-01-09,-3793.4,-13103.742211511759,-16897.14221151176,0.0,0.0,-0.5882257893190159,
2020-01-10,-3793.4,-13101.703543020561,-16895.103543020563,0.0,0.0,-0.5882257893190159,
2020-01-11,-3793.4,-13101.703543020561,-16895.103543020563,0.0,0.0,-0.5882257893190159,
2020-01-12,-3793.4,-13101.703543020561,-16895.103543020563,0.0,0.0,-0.5882257893190159,
2020-01-13,-3793.4,-13095.352889177628,-16888.752889177627,0.0,0.0,-0.5882257893190159,
2020-01-14,-3793.4,-13098.30886050746,-16891.70886050746,0.0,0.0,-0.5882257893190159,
2020-01-15,-3793.4,-12590.848361730656,-16384.248361730657,0.0,0.0,-0.5882257893190159,
2020-01-16,-3793.4,-12656.783355533054,-16450.183355533056,0.0,0.0,-0.5882257893190159,
2020-01-17,-3793.4,-12657.693019372604,-16451.093019372605,0.0,0.0,-0.5882257893190159,
2020-01-18,-3793.4,-12657.693019372604,-16451.093019372605,0.0,0.0,-0.5882257893190159,
2020-01-19,-3793.4,-12657.693019372604,-16451.093019372605,0.0,0.0,-0.5882257893190159,
2020-01-20,-3793.4,-12657.693019372604,-16451.093019372605,0.0,0.0,-0.5882257893190159,
2020-01-21,-3793.4,-13030.030085495433,-16823.430085495434,0.0,0.0,-0.5882257893190159,
2020-01-22,-3793.4,-12811.316691391454,-16604.716691391455,0.0,0.0,-0.5882257893190159,
2020-01-23,-3793.4,-12763.438281046057,-16556.838281046057,0.0,0.0,-0.5882257893190159,
2020-01-24,-3793.4,-12783.684978074887,-16577.084978074887,0.0,0.0,-0.5882257893190159,
2020-01-25,-3793.4,-12783.684978074887,-16577.084978074887,0.0,0.0,-0.5882257893190159,
2020-01-26,-3793.4,-12783.684978074887,-16577.084978074887,0.0,0.0,-0.5882257893190159,
2020-01-27,-3793.4,-12783.796268009144,-16577.196268009146,0.0,0.0,-0.5882257893190159,
2020-01-28,-3793.4,-12783.752081540648,-16577.152081540647,0.0,0.0,-0.5882257893190159,
2020-01-29,-3793.4,-12784.429837913405,-16577.829837913407,0.0,0.0,-0.5882257893190159,
2020-01-30,-3793.4,-12678.10616792849,-16471.50616792849,0.0,0.0,-0.5882257893190159,
2020-01-31,-3793.4,-12788.914266265265,-16582.314266265264,0.0,0.0,-0.5882257893190159,
2020-02-01,-3793.4,-12788.914266265265,-16582.314266265264,0.0,0.0,-0.5882257893190159,
2020-02-02,-3793.4,-12788.914266265265,-16582.314266265264,0.0,0.0,-0.5882257893190159,
2020-02-03,-3793.4,-13041.403473728431,-16834.803473728432,0.0,0.0,-0.5882257893190159,
2020-02-04,-3793.4,-12912.110129983133,-16705.510129983133,0.0,0.0,-0.5882257893190159,
2020-02-05,-3793.4,-12911.202679333195,-16704.602679333195,0.0,0.0,-0.5882257893190159,
2020-02-06,-3793.4,-12742.628421022348,-16536.028421022347,0.0,0.0,-0.5882257893190159,
2020-02-07,-3793.4,-12526.186946169038,-16319.586946169038,0.0,0.0,-0.5882257893190159,
2020-02-08,-3793.4,-12526.186946169038,-16319.586946169038,0.0,0.0,-0.5882257893190159,
2020-02-09,-3793.4,-12526.186946169038,-16319.586946169038,0.0,0.0,-0.5882257893190159,
2020-02-10,-3793.4,-12511.13813475135,-16304.53813475135,0.0,0.0,-0.5882257893190159,
2020-02-11,-3743.4,-12511.342197565267,-16254.742197565267,50.0,0.0,-0.5882257893190159,
2020-02-12,-3743.4,-12508.925375734007,-16252.325375734006,0.0,0.0,-0.5882257893190159,
2020-02-13,-3743.4,-12515.605040912273,-16259.005040912272,0.0,0.0,-0.5882257893190159,
2020-02-14,-3743.4,-12513.823383638184,-16257.223383638184,0.0,0.0,-0.5882257893190159,
2020-02-15,-3743.4,-12513.823383638184,-16257.223383638184,0.0,0.0,-0.5882257893190159,
2020-02-16,-3743.4,-12513.823383638184,-16257.223383638184,0.0,0.0,-0.5882257893190159,
2020-02-17,-3743.4,-12513.823383638184,-16257.223383638184,0.0,0.0,-0.5882257893190159,
2020-02-18,-3743.4,-12515.324022443894,-16258.724022443894,0.0,0.0,-0.5882257893190159,
2020-02-19,-3743.4,-13016.29008293181,-16759.69008293181,0.0,0.0,-0.5882257893190159,
2020-02-20,-3743.4,-12586.38626834593,-16329.78626834593,0.0,0.0,-0.5882257893190159,
2020-02-21,-3743.4,-12765.309653105756,-16508.709653105758,0.0,0.0,-0.5882257893190159,
2020-02-22,-3743.4,-12765.309653105756,-16508.709653105758,0.0,0.0,-0.5882257893190159,
2020-02-23,-3743.4,-12765.309653105756,-16508.709653105758,0.0,0.0,-0.5882257893190159,
2020-02-24,-3743.4,-12761.795947713035,-16505.195947713037,0.0,0.0,-0.5882257893190159,
2020-02-25,-3743.4,-12765.283362032638,-16508.68336203264,0.0,0.0,-0.5882257893190159,
2020-02-26,-3743.4,-12761.333158646263,-16504.733158646264,0.0,0.0,-0.5882257893190159,
2020-02-27,-3743.4,-12728.28994727083,-16471.689947270832,0.0,0.0,-0.5882257893190159,
2020-02-28,-3743.4,-12742.991192347954,-16486.391192347954,0.0,0.0,-0.5882257893190159,
2020-02-29,-3743.4,-12742.991192347954,-16486.391192347954,0.0,0.0,-0.5882257893190159,
2020-03-01,-3743.4,-12742.991192347954,-16486.391192347954,0.0,0.0,-0.5882257893190159,
2020-03-02,-3823.4,-12690.484680522153,-16513.884680522155,0.0,0.0,-0.5882257893190159,
2020-03-03,-3823.4,-12608.392565066399,-16431.7925650664,0.0,0.0,-0.5882257893190159,
2020-03-04,-3823.4,-12566.356634768104,-16389.756634768106,0.0,0.0,-0.5882257893190159,
2020-03-05,-3823.4,-12489.004743177544,-16312.404743177543,0.0,0.0,-0.5882257893190159,
2020-03-06,-3823.4,-12502.74649591739,-16326.14649591739,0.0,0.0,-0.5882257893190159,
2020-03-07,-3823.4,-12502.74649591739,-16326.14649591739,0.0,0.0,-0.5882257893190159,
2020-03-08,-3823.4,-12502.74649591739,-16326.14649591739,0.0,0.0,-0.5882257893190159,
2020-03-09,-3823.4,-12415.723349718905,-16239.123349718904,0.0,0.0,-0.5882257893190159,
2020-03-10,-3823.4,-12172.196601017444,-15995.596601017443,0.0,0.0,-0.5882257893190159,
2020-03-11,-3823.4,-12196.978271279902,-16020.378271279902,0.0,0.0,-0.5882257893190159,
2020-03-12,-3823.4,-11570.33272436992,-15393.73272436992,0.0,0.0,-0.5882257893190159,
2020-03-13,-3823.4,-10576.236168908754,-14399.636168908753,0.0,0.0,-0.5882257893190159,
2020-03-14,-3823.4,-10576.236168908754,-14399.636168908753,0.0,0.0,-0.5882257893190159,
2020-03-15,-3823.4,-10576.236168908754,-14399.636168908753,0.0,0.0,-0.5882257893190159,
2020-03-16,-3823.4,-10578.085128973624,-14401.485128973623,0.0,0.0,-0.5882257893190159,
2020-03-17,-3845.81,-10506.534219002924,-14352.344219002924,1.0,0.0,-0.5882257893190159,
